URL,Titles,Text
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10082224&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2024.1.31(수) RP매입 실시 결과,"- 8일물(2024-006-008) 경쟁입찰
ㅇ 매입예정액 : 4.50조원
ㅇ 응찰액 : 8.40조원
ㅇ 낙찰액 : 4.50조원
ㅇ 평균낙찰금리 : 3.61% "
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10082224&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2024.1.31(수) RP매입 실시 결과,"- 8일물(2024-006-008) 경쟁입찰
ㅇ 매입예정액 : 4.50조원
ㅇ 응찰액 : 8.40조원
ㅇ 낙찰액 : 4.50조원
ㅇ 평균낙찰금리 : 3.61% "
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081494&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.29(금) RP매입 실시 결과,"- 5일물(2023-071-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 5.05조원
ㅇ 낙찰액 : 5.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081494&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.29(금) RP매입 실시 결과,"- 5일물(2023-071-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 5.05조원
ㅇ 낙찰액 : 5.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10082307&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2024.2.5(월) RP매입 실시 결과,"- 8일물(2024-008-008) 경쟁입찰
ㅇ 매입예정액 : 2.50조원
ㅇ 응찰액 : 9.00조원
ㅇ 낙찰액 : 2.50조원
ㅇ 평균낙찰금리 : 3.64%"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10082307&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2024.2.5(월) RP매입 실시 결과,"- 8일물(2024-008-008) 경쟁입찰
ㅇ 매입예정액 : 2.50조원
ㅇ 응찰액 : 9.00조원
ㅇ 낙찰액 : 2.50조원
ㅇ 평균낙찰금리 : 3.64%"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10082224&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2024.1.31(수) RP매입 실시 결과,"- 8일물(2024-006-008) 경쟁입찰
ㅇ 매입예정액 : 4.50조원
ㅇ 응찰액 : 8.40조원
ㅇ 낙찰액 : 4.50조원
ㅇ 평균낙찰금리 : 3.61% "
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10082224&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2024.1.31(수) RP매입 실시 결과,"- 8일물(2024-006-008) 경쟁입찰
ㅇ 매입예정액 : 4.50조원
ㅇ 응찰액 : 8.40조원
ㅇ 낙찰액 : 4.50조원
ㅇ 평균낙찰금리 : 3.61% "
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081494&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.29(금) RP매입 실시 결과,"- 5일물(2023-071-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 5.05조원
ㅇ 낙찰액 : 5.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081494&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=3&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.29(금) RP매입 실시 결과,"- 5일물(2023-071-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 5.05조원
ㅇ 낙찰액 : 5.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081246&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=5&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.20(수) RP매입 실시 결과,"- 7일물(2023-066-007) 경쟁입찰
ㅇ 매입예정액 : 6.00조원
ㅇ 응찰액 : 16.12조원
ㅇ 낙찰액 : 6.00조원
ㅇ 평균낙찰금리 : 3.60%"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081246&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=5&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.20(수) RP매입 실시 결과,"- 7일물(2023-066-007) 경쟁입찰
ㅇ 매입예정액 : 6.00조원
ㅇ 응찰액 : 16.12조원
ㅇ 낙찰액 : 6.00조원
ㅇ 평균낙찰금리 : 3.60%"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081053&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=5&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.8(금) RP매입 실시 결과,"- 5일물(2023-064-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 21.44조원
ㅇ 낙찰액 : 5.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10081053&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=5&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.8(금) RP매입 실시 결과,"- 5일물(2023-064-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 21.44조원
ㅇ 낙찰액 : 5.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10080966&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=5&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.5(화) RP매입 실시 결과,"- 6일물(2023-062-006) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 13.70조원
ㅇ 낙찰액 : 2.50조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10080966&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=5&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.12.5(화) RP매입 실시 결과,"- 6일물(2023-062-006) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 13.70조원
ㅇ 낙찰액 : 2.50조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079738&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=6&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.26(화) RP매입 실시 결과,"- 8일물(2023-052-008) 경쟁입찰
ㅇ 매입예정액 : 5.00조원
ㅇ 응찰액 : 16.25조원
ㅇ 낙찰액 : 5.00조원
ㅇ 평균낙찰금리 : 3.72%"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079738&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=6&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.26(화) RP매입 실시 결과,"- 8일물(2023-052-008) 경쟁입찰
ㅇ 매입예정액 : 5.00조원
ㅇ 응찰액 : 16.25조원
ㅇ 낙찰액 : 5.00조원
ㅇ 평균낙찰금리 : 3.72%"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079600&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=6&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.20(수) RP매입 실시 결과,"- 5일물(2023-050-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 10.35조원
ㅇ 낙찰액 : 4.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079600&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=6&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.20(수) RP매입 실시 결과,"- 5일물(2023-050-005) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 10.35조원
ㅇ 낙찰액 : 4.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079439&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=7&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.8(금) RP매입 실시 결과,"- 3일물(2023-048-003) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 10.30조원
ㅇ 낙찰액 : 6.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079439&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=7&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.8(금) RP매입 실시 결과,"- 3일물(2023-048-003) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 10.30조원
ㅇ 낙찰액 : 6.00조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079376&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=7&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.6(수) RP매입 실시 결과,"- 6일물(2023-046-006) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 2.34조원
ㅇ 낙찰액 : 2.20조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10079376&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=7&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.9.6(수) RP매입 실시 결과,"- 6일물(2023-046-006) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 2.34조원
ㅇ 낙찰액 : 2.20조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10077312&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=7&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.5.10(수) RP매입 실시 결과,"- 1일물(2023-028-001) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 0.90조원
ㅇ 낙찰액 : 0.90조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10077312&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=7&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.5.10(수) RP매입 실시 결과,"- 1일물(2023-028-001) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 0.90조원
ㅇ 낙찰액 : 0.90조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10077136&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=8&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.4.28(금) RP매입 실시 결과,"- 91일물(2023-026-091) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 155억원
ㅇ 낙찰액 : 155억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10077136&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=8&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.4.28(금) RP매입 실시 결과,"- 91일물(2023-026-091) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 155억원
ㅇ 낙찰액 : 155억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10076858&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=8&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.4.14(금) RP매입 실시 결과,"- 14일물(2023-023-014) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 33억원
ㅇ 낙찰액 : 33억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10076858&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=8&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.4.14(금) RP매입 실시 결과,"- 14일물(2023-023-014) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 33억원
ㅇ 낙찰액 : 33억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10076127&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=9&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.3.17(금) RP매입 실시 결과,"- 28일물(2023-018-028) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 16억원
ㅇ 낙찰액 : 16억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10076127&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=9&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.3.17(금) RP매입 실시 결과,"- 28일물(2023-018-028) 모집
ㅇ 매입금리 : 3.50%
ㅇ 응찰액 : 16억원
ㅇ 낙찰액 : 16억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075248&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=9&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.27(금) RP매입 실시 결과,"- 91일물(2023-010-091) 모집
ㅇ 매입금리 : 3.58%
ㅇ 응찰액 : 1,063억원
ㅇ 낙찰액 : 1,063억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075248&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=9&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.27(금) RP매입 실시 결과,"- 91일물(2023-010-091) 모집
ㅇ 매입금리 : 3.58%
ㅇ 응찰액 : 1,063억원
ㅇ 낙찰액 : 1,063억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075166&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=9&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.25(수) RP매입 실시 결과,"- 12일물(2023-008-012) 경쟁입찰
ㅇ 평균낙찰금리 : 3.70%
ㅇ 응찰액 : 0.50조원
ㅇ 낙찰액 : 0.50조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075166&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=9&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.25(수) RP매입 실시 결과,"- 12일물(2023-008-012) 경쟁입찰
ㅇ 평균낙찰금리 : 3.70%
ㅇ 응찰액 : 0.50조원
ㅇ 낙찰액 : 0.50조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075022&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=10&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.16(월) RP매입 실시 결과,"- 9일물(2023-006-009) 경쟁입찰
ㅇ 평균낙찰금리 : 3.60%
ㅇ 응찰액 : 0.30조원
ㅇ 낙찰액 : 0.30조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075022&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=10&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.16(월) RP매입 실시 결과,"- 9일물(2023-006-009) 경쟁입찰
ㅇ 평균낙찰금리 : 3.60%
ㅇ 응찰액 : 0.30조원
ㅇ 낙찰액 : 0.30조원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075007&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=10&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.13(금) RP매입 실시 결과,"- 91일물(2023-005-091) 모집
ㅇ 매입금리 : 3.51%
ㅇ 응찰액 : 517억원
ㅇ 낙찰액 : 517억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10075007&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=10&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.13(금) RP매입 실시 결과,"- 91일물(2023-005-091) 모집
ㅇ 매입금리 : 3.51%
ㅇ 응찰액 : 517억원
ㅇ 낙찰액 : 517억원"
https://www.bok.or.kr/portal/bbs/P0001773/view.do?nttId=10074891&searchCnd=1&searchKwd=RP%EB%A7%A4%EC%9E%85&date=&sdate=&edate=&sort=1&pageUnit=10&depth=201150&pageIndex=11&programType=newsData&menuNo=200295&oldMenuNo=201150,2023.1.9(월) RP매입 실시 결과,"- 7일물(2023-002-007) 경쟁입찰
ㅇ 평균낙찰금리 : 3.30%
ㅇ 응찰액 : 0.30조원
ㅇ 낙찰액 : 0.30조원"
